log_index,frame_index,x,y,at_intersection,heading_angle,one_way,lanes_to_left,lanes_to_right,num_lanes_to_left,num_lanes_to_right,num_opp_lanes,total_lanes,intersection_code_1,main_road_continues_1,distance_1,intersection_code_2,main_road_continues_2,distance_2,curvature_radius,is_road_curved,is_left_side_road,is_right_side_road,distance_to_intersection_1,drive_num_lanes_to_right,drive_num_lanes_to_left
99c45b6e-6fc7-39b8-80d7-727c485fb561,9,2641.448791870271,1386.4092997778891,False,0.001128178276972732,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,10,2640.746357716544,1385.7542513869794,False,0.00380388158813885,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,11,2640.0336302365336,1385.0886827920904,False,0.0044947925856759574,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,12,2639.3240032127082,1384.422503266707,False,0.007127636857639464,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,13,2638.583489896389,1383.7268339433356,False,0.007482507550313581,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,14,2637.852996568054,1383.0342957417733,False,0.012031103072076652,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,15,2637.1045756350627,1382.3253485054902,False,0.011617818889767685,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,16,2636.3586752785736,1381.619416416895,False,0.011174221314208305,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,17,2635.594130781911,1380.8978303096605,False,0.009798648273767764,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,18,2634.823531600901,1380.1747166479965,False,0.006917244922436009,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,19,2634.045637108673,1379.448373012664,False,0.00443979920936852,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,20,2633.277952790604,1378.736917936081,False,0.0007002621725504349,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,21,2632.4773071063664,1378.0005770515772,False,0.0031170433552506578,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,22,2631.6806995989746,1377.2692759384406,False,0.004019540748759698,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,23,2630.880665412536,1376.5346456754294,False,0.003895159765094832,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,24,2630.0697717451567,1375.7891187175226,False,0.003276631792071659,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,25,2629.259649759616,1375.043857519498,False,0.002979892673796529,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,26,2628.450544067847,1374.3020312369822,False,0.004656004843543553,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,27,2627.6358947485933,1373.5538835601496,False,0.0038305044116416025,False,1,0,1,0,1,2,3,1,57.030608670876504,0,-1,-99999.0,-99999.0,0,1,1,57.030608670876504,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,28,2626.819691762621,1372.8054725685365,False,0.004604370270635336,False,1,0,1,0,1,2,3,1,48.8833777411306,0,-1,-99999.0,-99999.0,0,1,1,48.8833777411306,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,29,2626.0065668573284,1372.056376078004,False,0.0022657653254417078,False,1,0,1,0,1,2,3,1,48.8833777411306,0,-1,-99999.0,-99999.0,0,1,1,48.8833777411306,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,30,2625.1799298505466,1371.2962702070292,False,0.0032080264937223465,False,1,0,1,0,1,2,3,1,48.8833777411306,0,-1,-99999.0,-99999.0,0,1,1,48.8833777411306,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,31,2624.350642890556,1370.5379036822133,False,0.0065424376165089705,False,1,0,1,0,1,2,3,1,48.8833777411306,0,-1,-99999.0,-99999.0,0,1,1,48.8833777411306,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,32,2623.5355108523395,1369.7935695207182,False,0.0075692549064072575,False,1,0,1,0,1,2,3,1,48.8833777411306,0,-1,-99999.0,-99999.0,0,1,1,48.8833777411306,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,33,2622.710212860615,1369.0385976451598,False,0.006674872241688055,False,1,0,1,0,1,2,3,1,48.8833777411306,0,-1,-99999.0,-99999.0,0,1,1,48.8833777411306,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,34,2621.880258463025,1368.2836109750224,False,0.00946639934750572,False,1,0,1,0,1,2,3,1,48.8833777411306,0,-1,-99999.0,-99999.0,0,1,1,48.8833777411306,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,35,2621.05260441382,1367.5324891892876,False,0.010639399631100305,False,1,0,1,0,1,2,3,1,40.7361508073873,0,-1,-99999.0,-99999.0,0,1,1,40.7361508073873,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,36,2620.226826373017,1366.7841533457308,False,0.011359310886689991,False,1,0,1,0,1,2,3,1,40.7361508073873,0,-1,-99999.0,-99999.0,0,1,1,40.7361508073873,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,37,2619.3917728292067,1366.0294742915166,False,0.012717100904326456,False,1,0,1,0,1,2,3,1,40.7361508073873,0,-1,-99999.0,-99999.0,0,1,1,40.7361508073873,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,38,2618.560277873468,1365.276579847055,False,0.011986280811557387,False,1,0,1,0,1,2,3,1,40.7361508073873,0,-1,-99999.0,-99999.0,0,1,1,40.7361508073873,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,39,2617.733341604215,1364.5293376155948,False,0.01375605486186021,False,1,0,1,0,1,2,3,1,40.7361508073873,0,-1,-99999.0,-99999.0,0,1,1,40.7361508073873,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,40,2616.908038176821,1363.7851344198698,False,0.014799965553717738,False,1,0,1,0,1,2,3,1,40.7361508073873,0,-1,-99999.0,-99999.0,0,1,1,40.7361508073873,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,41,2616.0807775236794,1363.0398239340896,False,0.015238564074534625,False,1,0,1,0,1,2,3,1,40.7361508073873,0,-1,-99999.0,-99999.0,0,1,1,40.7361508073873,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,42,2615.2547076932346,1362.2986511929064,False,0.017290271813075467,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,43,2614.4313888386982,1361.5610553549284,False,0.01803678283279244,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,44,2613.620686169324,1360.8344466875196,False,0.017820978655084762,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,45,2612.808622039478,1360.1065747373575,False,0.0177915841848586,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,46,2612.001027591983,1359.3836268967655,False,0.018422139266901186,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,47,2611.204796089905,1358.6714042978751,False,0.0188080244481233,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,48,2610.4158860338034,1357.9651756366009,False,0.01841732607985637,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,49,2609.631124213083,1357.2625284571636,False,0.018323958990247143,False,1,0,1,0,1,2,3,1,32.58892079212773,0,-1,-99999.0,-99999.0,0,1,1,32.58892079212773,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,50,2608.859866647992,1356.5728792024925,False,0.018976854881047767,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,51,2608.0983926001713,1355.8885339271287,False,0.01646899216770112,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,52,2607.343809647732,1355.2094384896075,False,0.015777900380865774,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,53,2606.605707664732,1354.5419673634158,False,0.01338178708912945,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,54,2605.876604200382,1353.8793304679762,False,0.010895064976347771,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,55,2605.1588981275304,1353.2238406547756,False,0.008450116573742445,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,56,2604.4517187187043,1352.5749331494596,False,0.006117651595845442,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,57,2603.766095728066,1351.9419251090096,False,0.0030534812220264747,False,1,0,1,0,1,2,3,1,24.441690776868,0,-1,-99999.0,-99999.0,0,1,1,24.441690776868,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,58,2603.082552415185,1351.3065501896565,False,0.0003216427120764514,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,59,2602.422267388259,1350.6892783497951,False,0.003170953489080531,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,60,2601.774212354481,1350.0794013613165,False,0.0064860212315821075,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,61,2601.1383701798222,1349.4748469790081,False,0.011607879238570859,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,62,2600.5195570524065,1348.8782990804093,False,0.01850875697059498,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,63,2599.911951190099,1348.2857847629962,False,0.024252190280945742,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,64,2599.322338472303,1347.70263753128,False,0.03131355981778438,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,65,2598.7463667744114,1347.1227988077833,False,0.040172269593268584,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,66,2598.187117899057,1346.551841362357,False,0.047185859865075334,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,67,2597.648916074256,1345.993306815246,False,0.055363729845743406,False,1,0,1,0,1,2,3,1,16.29446076160776,0,-1,-99999.0,-99999.0,0,1,1,16.29446076160776,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,68,2597.1160582442985,1345.430651506938,False,0.06401941370361675,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,69,2596.612810152077,1344.8930157002585,False,0.06985157581704199,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,70,2596.108429340577,1344.3475976513585,False,0.07589723417814054,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,71,2595.6209315649585,1343.8203699628302,False,0.07595992822383846,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,72,2595.1531371947117,1343.3111427189756,False,0.0792548228115935,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,73,2594.6821348754474,1342.80434152211,False,0.0734680712178918,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,74,2594.2263443218985,1342.3190526955532,False,0.06826570010701982,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,75,2593.7753725955968,1341.844501805868,False,0.06240189483422001,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,76,2593.331812140978,1341.3863814624099,False,0.0530769059225869,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,77,2592.884623078239,1340.9374544955742,False,0.038870182726305214,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,78,2592.4466478508384,1340.5081269998475,False,0.02696030737590348,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,79,2592.029036657287,1340.1036889032725,False,0.0209074781288002,False,1,0,1,0,1,2,3,1,8.147230746348031,-99999,1,-99999.0,-99999.0,0,1,1,8.147230746348031,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,80,2591.6393557110064,1339.7351751084555,False,0.009020231464107938,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,81,2591.268724945625,1339.3967017824432,False,0.008387531027799747,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,82,2590.915047412128,1339.0885488968354,False,0.031746979398942936,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,83,2590.5868258440632,1338.8144190075184,False,0.05262981931713477,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,84,2590.279404982506,1338.569825656066,False,0.07639654812827594,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,85,2589.997364797524,1338.3594114199175,False,0.10750324012974022,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,86,2589.733016905883,1338.1736386296718,False,0.1358922856518552,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,87,2589.488536914484,1338.010227576704,False,0.1592639365949284,False,1,0,1,0,1,2,3,1,65.1778396006219,0,-1,-99999.0,-99999.0,0,1,1,65.1778396006219,0,0
99c45b6e-6fc7-39b8-80d7-727c485fb561,88,2589.259247157853,1337.8653653007952,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,89,2589.049370553544,1337.740684500065,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,90,2588.847166639626,1337.627797753198,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,91,2588.655969936573,1337.5284047308255,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,92,2588.482677843035,1337.4429389854693,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,93,2588.325701853092,1337.3694307522512,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,94,2588.177890256261,1337.304452940087,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,95,2588.047158139822,1337.250145544151,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,96,2587.9267608666905,1337.2026510242529,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,97,2587.818154879836,1337.1613480024453,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,98,2587.7279090071384,1337.127010693095,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,99,2587.652595289628,1337.099245303278,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,100,2587.589936385329,1337.0755197982082,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,101,2587.526924052823,1337.0536884219318,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,102,2587.4866505879563,1337.0383094193119,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,103,2587.4477722513793,1337.02357667323,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,104,2587.415470082913,1337.011631145006,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,105,2587.3900896851746,1337.0014950430389,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,106,2587.366101703106,1336.9919041501446,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,107,2587.353032352759,1336.98581816341,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,108,2587.349220841332,1336.982063719327,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,109,2587.342689185664,1336.978887259286,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,110,2587.339211899692,1336.9774009070798,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,111,2587.3319686146624,1336.975171569747,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,112,2587.322634518895,1336.9739388660291,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,113,2587.3101306406593,1336.9718388904446,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,114,2587.289666583228,1336.9677592543346,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,115,2587.268241128472,1336.9637463010713,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,116,2587.233168758053,1336.9536277162752,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,117,2587.200184461245,1336.9448854200152,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
99c45b6e-6fc7-39b8-80d7-727c485fb561,118,2587.167167923432,1336.9358147350265,True,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-99999.0,-99999,-99999,-99999,-99999.0,-99999,-99999
